epoch,lr-Adam,step,test/ADE,test/FDE,test/loss,train/ADE,train/FDE,train/loss,val/ADE,val/FDE,val/loss
,0.001,0,,,,,,,,,
0,,13,,,,,,,0.17689555883407593,0.3145619332790375,0.030485350638628006
,0.001,14,,,,,,,,,
1,,27,,,,,,,0.16812121868133545,0.3032633364200592,0.02761564403772354
,0.001,28,,,,,,,,,
2,,41,,,,,,,0.1551956683397293,0.2820258140563965,0.023533176630735397
,0.001,42,,,,,,,,,
3,,49,,,,0.13927488029003143,0.28486645221710205,0.022065309807658195,,,
3,,55,,,,,,,0.1396443247795105,0.26779884099960327,0.019722918048501015
,0.001,56,,,,,,,,,
4,,69,,,,,,,0.13527192175388336,0.2655447721481323,0.019376257434487343
,0.001,70,,,,,,,,,
5,,83,,,,,,,0.13086780905723572,0.2637375295162201,0.018569819629192352
,0.001,84,,,,,,,,,
6,,97,,,,,,,0.14145614206790924,0.27790170907974243,0.021618304774165154
,0.001,98,,,,,,,,,
7,,99,,,,0.11954211443662643,0.2500338554382324,0.015230564400553703,,,
7,,111,,,,,,,0.12916791439056396,0.2620495855808258,0.018783193081617355
,0.001,112,,,,,,,,,
8,,125,,,,,,,0.13080143928527832,0.2651884853839874,0.019092600792646408
,0.001,126,,,,,,,,,
9,,139,,,,,,,0.12881919741630554,0.26117774844169617,0.018794216215610504
,0.001,140,,,,,,,,,
10,,149,,,,0.12381181120872498,0.2526523768901825,0.018442612141370773,,,
10,,153,,,,,,,0.133560910820961,0.2663685977458954,0.019016940146684647
,0.001,154,,,,,,,,,
11,,167,,,,,,,0.1275542676448822,0.262641042470932,0.0185152068734169
,0.001,168,,,,,,,,,
12,,181,,,,,,,0.1298448145389557,0.2686918377876282,0.019334888085722923
,0.001,182,,,,,,,,,
13,,195,,,,,,,0.15235185623168945,0.3320414125919342,0.028226999565958977
,0.001,196,,,,,,,,,
14,,199,,,,0.12264589965343475,0.25486457347869873,0.018996544182300568,,,
14,,209,,,,,,,0.13609299063682556,0.28454139828681946,0.021593190729618073
,0.001,210,,,,,,,,,
15,,223,,,,,,,0.23930223286151886,0.49159663915634155,0.06077304109930992
,0.001,224,,,,,,,,,
16,,237,,,,,,,0.17990265786647797,0.36348778009414673,0.03585575893521309
,0.001,238,,,,,,,,,
17,,249,,,,0.11096777766942978,0.22684159874916077,0.012988820672035217,,,
17,,251,,,,,,,0.14833742380142212,0.32102376222610474,0.02679614908993244
,0.0005,252,,,,,,,,,
18,,265,,,,,,,0.12691138684749603,0.2612631916999817,0.018342992290854454
,0.0005,266,,,,,,,,,
19,,279,,,,,,,0.13379572331905365,0.2713724374771118,0.0208889190107584
,0.0005,280,,,,,,,,,
20,,293,,,,,,,0.13443909585475922,0.2760874032974243,0.020950157195329666
,0.0005,294,,,,,,,,,
21,,299,,,,0.10620226711034775,0.21744248270988464,0.013477490283548832,,,
21,,307,,,,,,,0.2296438366174698,0.4685838520526886,0.05585731193423271
,0.0005,308,,,,,,,,,
22,,321,,,,,,,0.16386966407299042,0.3315746486186981,0.030137188732624054
,0.0005,322,,,,,,,,,
23,,335,,,,,,,0.21339954435825348,0.4400712251663208,0.050136737525463104
,0.0005,336,,,,,,,,,
24,,349,,,,0.08601818978786469,0.1753089427947998,0.008501315489411354,,,
24,,349,,,,,,,0.23329630494117737,0.47334280610084534,0.05880490690469742
,0.00025,350,,,,,,,,,
25,,363,,,,,,,0.2761721611022949,0.5416208505630493,0.0756097212433815
,0.00025,364,,,,,,,,,
26,,377,,,,,,,0.16007591784000397,0.3188855051994324,0.02814512513577938
,0.00025,378,,,,,,,,,
27,,391,,,,,,,0.13405609130859375,0.26892176270484924,0.020583778619766235
,0.00025,392,,,,,,,,,
28,,399,,,,0.09378445148468018,0.196041539311409,0.010117468424141407,,,
28,,405,,,,,,,0.17101378738880157,0.3295535743236542,0.03136344626545906
29,,406,0.14642702043056488,0.26906439661979675,0.021027226001024246,,,,,,
