epoch,lr-Adam,step,test/ADE,test/FDE,test/loss,train/ADE,train/FDE,train/loss,val/ADE,val/FDE,val/loss
,0.001,0,,,,,,,,,
0,,42,,,,,,,0.2785022556781769,0.34763777256011963,0.09074698388576508
,0.001,43,,,,,,,,,
1,,49,,,,0.2959245443344116,0.3903789520263672,0.09956133365631104,,,
1,,85,,,,,,,0.2546863257884979,0.33578523993492126,0.07664177566766739
,0.001,86,,,,,,,,,
2,,99,,,,0.2338256984949112,0.3195943236351013,0.07072185724973679,,,
2,,128,,,,,,,0.24812060594558716,0.32830795645713806,0.07383279502391815
,0.001,129,,,,,,,,,
3,,149,,,,0.24595095217227936,0.3170306086540222,0.07665340602397919,,,
3,,171,,,,,,,0.24483472108840942,0.32449576258659363,0.07368306815624237
,0.001,172,,,,,,,,,
4,,199,,,,0.2568053901195526,0.331776887178421,0.07864496856927872,,,
4,,214,,,,,,,0.23850283026695251,0.31742945313453674,0.06959803402423859
,0.001,215,,,,,,,,,
5,,249,,,,0.23330265283584595,0.3345687985420227,0.07108869403600693,,,
5,,257,,,,,,,0.2343534231185913,0.31401634216308594,0.06744424998760223
,0.001,258,,,,,,,,,
6,,299,,,,0.24936848878860474,0.33178001642227173,0.07783152163028717,,,
6,,300,,,,,,,0.2280665785074234,0.3067017197608948,0.06573376059532166
,0.001,301,,,,,,,,,
7,,343,,,,,,,0.22503936290740967,0.3079213798046112,0.06414064764976501
,0.001,344,,,,,,,,,
8,,349,,,,0.18541185557842255,0.235892653465271,0.04774784669280052,,,
8,,386,,,,,,,0.21728526055812836,0.30647820234298706,0.06330623477697372
,0.001,387,,,,,,,,,
9,,399,,,,0.23391953110694885,0.33218955993652344,0.07452847808599472,,,
9,,429,,,,,,,0.20937451720237732,0.3028709888458252,0.06249769777059555
,0.001,430,,,,,,,,,
10,,449,,,,0.22807088494300842,0.32384762167930603,0.07013120502233505,,,
10,,472,,,,,,,0.2049591839313507,0.3028070330619812,0.06182350218296051
,0.001,473,,,,,,,,,
11,,499,,,,0.21677763760089874,0.32218101620674133,0.06857489794492722,,,
11,,515,,,,,,,0.20264899730682373,0.30327242612838745,0.06117817014455795
,0.001,516,,,,,,,,,
12,,549,,,,0.19877195358276367,0.2991793155670166,0.05856313556432724,,,
12,,558,,,,,,,0.1984139084815979,0.2995704710483551,0.060254450887441635
,0.001,559,,,,,,,,,
13,,599,,,,0.17581503093242645,0.28426194190979004,0.0507630854845047,,,
13,,601,,,,,,,0.1930563896894455,0.29593923687934875,0.0590001679956913
,0.001,602,,,,,,,,,
14,,644,,,,,,,0.19179439544677734,0.2926267385482788,0.05915135145187378
,0.001,645,,,,,,,,,
15,,649,,,,0.18466070294380188,0.2623189091682434,0.05427779257297516,,,
15,,687,,,,,,,0.1891324818134308,0.28889331221580505,0.05703479051589966
,0.001,688,,,,,,,,,
16,,699,,,,0.1380820870399475,0.2178911417722702,0.03281445801258087,,,
16,,730,,,,,,,0.18921495974063873,0.2912539839744568,0.05637901648879051
,0.001,731,,,,,,,,,
17,,749,,,,0.18573614954948425,0.26659834384918213,0.050455860793590546,,,
17,,773,,,,,,,0.18524688482284546,0.28796151280403137,0.05597786605358124
,0.001,774,,,,,,,,,
18,,799,,,,0.15471991896629333,0.23124024271965027,0.03740660846233368,,,
18,,816,,,,,,,0.18157958984375,0.282095342874527,0.054232291877269745
,0.001,817,,,,,,,,,
19,,849,,,,0.18249458074569702,0.28954392671585083,0.05520283058285713,,,
19,,859,,,,,,,0.17866185307502747,0.276995450258255,0.05231649801135063
,0.001,860,,,,,,,,,
20,,899,,,,0.18703043460845947,0.27070352435112,0.05612396448850632,,,
20,,902,,,,,,,0.1750234216451645,0.27128782868385315,0.05054241046309471
,0.001,903,,,,,,,,,
21,,945,,,,,,,0.16655397415161133,0.26701152324676514,0.04858012497425079
,0.001,946,,,,,,,,,
22,,949,,,,0.1629643738269806,0.2518038749694824,0.0447503924369812,,,
22,,988,,,,,,,0.16758184134960175,0.2642098367214203,0.04686533287167549
,0.001,989,,,,,,,,,
23,,999,,,,0.16824187338352203,0.26329606771469116,0.0471104271709919,,,
23,,1031,,,,,,,0.15677489340305328,0.2528016269207001,0.04476449266076088
,0.001,1032,,,,,,,,,
24,,1049,,,,0.12387784570455551,0.1978825181722641,0.02820448949933052,,,
24,,1074,,,,,,,0.1552790403366089,0.2486661672592163,0.04343583807349205
,0.001,1075,,,,,,,,,
25,,1099,,,,0.15169744193553925,0.2504621744155884,0.04218590259552002,,,
25,,1117,,,,,,,0.1473851203918457,0.2411801666021347,0.041419487446546555
,0.001,1118,,,,,,,,,
26,,1149,,,,0.12344561517238617,0.185549795627594,0.023453079164028168,,,
26,,1160,,,,,,,0.14371414482593536,0.237087681889534,0.040835801512002945
,0.001,1161,,,,,,,,,
27,,1199,,,,0.12218204140663147,0.1854591965675354,0.024934783577919006,,,
27,,1203,,,,,,,0.1411774754524231,0.2326466590166092,0.03929542750120163
,0.001,1204,,,,,,,,,
28,,1246,,,,,,,0.14791853725910187,0.2370310127735138,0.03839820995926857
,0.001,1247,,,,,,,,,
29,,1249,,,,0.11902344971895218,0.18248240649700165,0.028612906113266945,,,
29,,1289,,,,,,,0.13669125735759735,0.22416724264621735,0.03667343035340309
,0.001,1290,,,,,,,,,
30,,1299,,,,0.11449751257896423,0.19558848440647125,0.02511211670935154,,,
30,,1332,,,,,,,0.1289868801832199,0.21533218026161194,0.03481322154402733
,0.001,1333,,,,,,,,,
31,,1349,,,,0.12435425817966461,0.21085169911384583,0.031306516379117966,,,
31,,1375,,,,,,,0.13736498355865479,0.2167317420244217,0.03396954759955406
,0.001,1376,,,,,,,,,
32,,1399,,,,0.10831396281719208,0.1838451623916626,0.025482293218374252,,,
32,,1418,,,,,,,0.1195586770772934,0.20223049819469452,0.031324975192546844
,0.001,1419,,,,,,,,,
33,,1449,,,,0.12833143770694733,0.2099345177412033,0.03653142601251602,,,
33,,1461,,,,,,,0.12280768156051636,0.1990014910697937,0.031473368406295776
,0.001,1462,,,,,,,,,
34,,1499,,,,0.1135602593421936,0.1690087914466858,0.025690196081995964,,,
34,,1504,,,,,,,0.1170431450009346,0.1900036334991455,0.029474986717104912
,0.001,1505,,,,,,,,,
35,,1547,,,,,,,0.11202090978622437,0.18696361780166626,0.028218237683176994
,0.001,1548,,,,,,,,,
36,,1549,,,,0.09982147812843323,0.14916115999221802,0.02418343536555767,,,
36,,1590,,,,,,,0.10647360980510712,0.18074025213718414,0.026057548820972443
,0.001,1591,,,,,,,,,
37,,1599,,,,0.09768464416265488,0.15202070772647858,0.019550234079360962,,,
37,,1633,,,,,,,0.12072853744029999,0.185629740357399,0.0264449343085289
,0.001,1634,,,,,,,,,
38,,1649,,,,0.10142005234956741,0.1390383541584015,0.01688975654542446,,,
38,,1676,,,,,,,0.1021394431591034,0.17072929441928864,0.023830296471714973
,0.001,1677,,,,,,,,,
39,,1699,,,,0.10171566903591156,0.15128010511398315,0.018750779330730438,,,
39,,1719,,,,,,,0.10486488044261932,0.16714896261692047,0.024288823828101158
,0.001,1720,,,,,,,,,
40,,1749,,,,0.08262422680854797,0.13693967461585999,0.01558884046971798,,,
40,,1762,,,,,,,0.09975843876600266,0.16459672152996063,0.022532515227794647
,0.001,1763,,,,,,,,,
41,,1799,,,,0.08977416157722473,0.15086428821086884,0.022993532940745354,,,
41,,1805,,,,,,,0.09741035103797913,0.15683434903621674,0.022272393107414246
,0.001,1806,,,,,,,,,
42,,1848,,,,,,,0.09491664171218872,0.15290753543376923,0.020907463505864143
,0.001,1849,,,,,,,,,
43,,1849,,,,0.11402834951877594,0.1633487343788147,0.025198528543114662,,,
43,,1891,,,,,,,0.0951312780380249,0.15334536135196686,0.022018391638994217
,0.001,1892,,,,,,,,,
44,,1899,,,,0.09271223843097687,0.14012104272842407,0.023133249953389168,,,
44,,1934,,,,,,,0.10250250995159149,0.1643522083759308,0.023105835542082787
,0.001,1935,,,,,,,,,
45,,1949,,,,0.08272072672843933,0.14339298009872437,0.018362781032919884,,,
45,,1977,,,,,,,0.0972338542342186,0.1559840887784958,0.021963564679026604
,0.001,1978,,,,,,,,,
46,,1999,,,,0.08834809064865112,0.1454213261604309,0.020314577966928482,,,
46,,2020,,,,,,,0.09960554540157318,0.1581583172082901,0.02283400297164917
,0.001,2021,,,,,,,,,
47,,2049,,,,0.08603963255882263,0.13723385334014893,0.01593679189682007,,,
47,,2063,,,,,,,0.09576205164194107,0.14863964915275574,0.022844836115837097
,0.001,2064,,,,,,,,,
48,,2099,,,,0.11390019953250885,0.18784965574741364,0.03515547141432762,,,
48,,2106,,,,,,,0.09342668950557709,0.15096479654312134,0.020742181688547134
,0.001,2107,,,,,,,,,
49,,2149,,,,0.07412070035934448,0.10731345415115356,0.009623422287404537,,,
49,,2149,,,,,,,0.09428105503320694,0.1528162807226181,0.021589992567896843
,0.001,2150,,,,,,,,,
50,,2192,,,,,,,0.09448790550231934,0.1445970982313156,0.019916482269763947
,0.001,2193,,,,,,,,,
51,,2199,,,,0.08266417682170868,0.1284637600183487,0.015432368032634258,,,
51,,2235,,,,,,,0.0864974856376648,0.14149343967437744,0.019835935905575752
,0.001,2236,,,,,,,,,
52,,2249,,,,0.09364012628793716,0.16501301527023315,0.021588344126939774,,,
52,,2278,,,,,,,0.08814402669668198,0.14308354258537292,0.019763045012950897
,0.001,2279,,,,,,,,,
53,,2299,,,,0.08576825261116028,0.1436743587255478,0.017417507246136665,,,
53,,2321,,,,,,,0.09934193640947342,0.15657572448253632,0.021008428186178207
,0.001,2322,,,,,,,,,
54,,2349,,,,0.06916752457618713,0.10334078967571259,0.011618120595812798,,,
54,,2364,,,,,,,0.08413422107696533,0.13515156507492065,0.018241558223962784
,0.001,2365,,,,,,,,,
55,,2399,,,,0.0884450376033783,0.14051692187786102,0.015636533498764038,,,
55,,2407,,,,,,,0.08847928792238235,0.14159685373306274,0.02053307183086872
,0.001,2408,,,,,,,,,
56,,2449,,,,0.07958929240703583,0.11788435280323029,0.012421773746609688,,,
56,,2450,,,,,,,0.08588110655546188,0.1349792778491974,0.01903514564037323
,0.001,2451,,,,,,,,,
57,,2493,,,,,,,0.08183284848928452,0.13219386339187622,0.018054109066724777
,0.001,2494,,,,,,,,,
58,,2499,,,,0.07203724980354309,0.09974299371242523,0.01144376490265131,,,
58,,2536,,,,,,,0.09126006811857224,0.14175686240196228,0.019821837544441223
,0.001,2537,,,,,,,,,
59,,2549,,,,0.08702071011066437,0.13920840620994568,0.01584096997976303,,,
59,,2579,,,,,,,0.08164900541305542,0.13371554017066956,0.01837918348610401
,0.001,2580,,,,,,,,,
60,,2599,,,,0.09829279780387878,0.15254202485084534,0.022146735340356827,,,
60,,2622,,,,,,,0.08441156893968582,0.13798433542251587,0.018560459837317467
,0.001,2623,,,,,,,,,
61,,2649,,,,0.05038313940167427,0.08084093034267426,0.0050759767182171345,,,
61,,2665,,,,,,,0.09416313469409943,0.1406693160533905,0.0195101797580719
,0.001,2666,,,,,,,,,
62,,2699,,,,0.06886786967515945,0.10390765219926834,0.011826974339783192,,,
62,,2708,,,,,,,0.08308933675289154,0.13165955245494843,0.017848575487732887
,0.001,2709,,,,,,,,,
63,,2749,,,,0.08481864631175995,0.11524828523397446,0.016378702595829964,,,
