epoch,lr-Adam,step,test/ADE,test/FDE,test/loss,train/ADE,train/FDE,train/loss,val/ADE,val/FDE,val/loss
,0.001,0,,,,,,,,,
0,,11,,,,,,,0.4872119128704071,0.4429788291454315,0.11813375353813171
,0.001,12,,,,,,,,,
1,,23,,,,,,,0.23830930888652802,0.356875479221344,0.04300537705421448
,0.001,24,,,,,,,,,
2,,35,,,,,,,0.25046974420547485,0.3867496848106384,0.047986868768930435
,0.001,36,,,,,,,,,
3,,47,,,,,,,0.22288616001605988,0.35241737961769104,0.03896176815032959
,0.001,48,,,,,,,,,
4,,49,,,,0.20163759589195251,0.3365882635116577,0.03422977402806282,,,
4,,59,,,,,,,0.2185238152742386,0.3627127408981323,0.03927236050367355
,0.001,60,,,,,,,,,
5,,71,,,,,,,0.2129295915365219,0.34576988220214844,0.037043992429971695
,0.001,72,,,,,,,,,
6,,83,,,,,,,0.21610035002231598,0.3411102294921875,0.037040114402770996
,0.001,84,,,,,,,,,
7,,95,,,,,,,0.20806874334812164,0.3468482792377472,0.036671001464128494
,0.001,96,,,,,,,,,
8,,99,,,,0.21635422110557556,0.3586699068546295,0.03562846779823303,,,
8,,107,,,,,,,0.2099352777004242,0.3363988697528839,0.035844847559928894
,0.001,108,,,,,,,,,
9,,119,,,,,,,0.20801885426044464,0.3352603614330292,0.03533739224076271
,0.001,120,,,,,,,,,
10,,131,,,,,,,0.20498459041118622,0.33255240321159363,0.03464839607477188
,0.001,132,,,,,,,,,
11,,143,,,,,,,0.20396073162555695,0.32815030217170715,0.03423009812831879
,0.001,144,,,,,,,,,
12,,149,,,,0.17671772837638855,0.2959303855895996,0.027756577357649803,,,
12,,155,,,,,,,0.20477333664894104,0.33455923199653625,0.03511651232838631
,0.001,156,,,,,,,,,
13,,167,,,,,,,0.20281437039375305,0.3334568738937378,0.03478361666202545
,0.001,168,,,,,,,,,
14,,179,,,,,,,0.21032856404781342,0.33639857172966003,0.03594089299440384
,0.001,180,,,,,,,,,
15,,191,,,,,,,0.19876521825790405,0.32074159383773804,0.032834604382514954
,0.001,192,,,,,,,,,
16,,199,,,,0.2011587917804718,0.3088405728340149,0.03019002079963684,,,
16,,203,,,,,,,0.2027023285627365,0.3287027180194855,0.03429089114069939
,0.001,204,,,,,,,,,
17,,215,,,,,,,0.20070448517799377,0.3259759545326233,0.03366890922188759
,0.001,216,,,,,,,,,
18,,227,,,,,,,0.21198418736457825,0.33859196305274963,0.03660951182246208
,0.001,228,,,,,,,,,
19,,239,,,,,,,0.19876743853092194,0.3195454776287079,0.03262327238917351
,0.001,240,,,,,,,,,
20,,249,,,,0.1944247931241989,0.28103941679000854,0.028119565919041634,,,
20,,251,,,,,,,0.2292724847793579,0.3368770480155945,0.03863554820418358
,0.001,252,,,,,,,,,
21,,263,,,,,,,0.20736064016819,0.32701393961906433,0.03418324515223503
,0.001,264,,,,,,,,,
22,,275,,,,,,,0.19562219083309174,0.31730741262435913,0.03164087235927582
,0.001,276,,,,,,,,,
23,,287,,,,,,,0.2005103975534439,0.3257356286048889,0.03322737663984299
,0.001,288,,,,,,,,,
24,,299,,,,0.2003440111875534,0.3247016668319702,0.03232903778553009,,,
24,,299,,,,,,,0.19942180812358856,0.31642964482307434,0.032147228717803955
,0.001,300,,,,,,,,,
25,,311,,,,,,,0.19389086961746216,0.3110863268375397,0.030652346089482307
,0.001,312,,,,,,,,,
26,,323,,,,,,,0.19670255482196808,0.32083725929260254,0.03304356709122658
,0.001,324,,,,,,,,,
27,,335,,,,,,,0.20671680569648743,0.33701834082603455,0.03787892684340477
,0.001,336,,,,,,,,,
28,,347,,,,,,,0.1891871690750122,0.3100402355194092,0.03018146939575672
,0.001,348,,,,,,,,,
29,,349,,,,0.16709767282009125,0.27243056893348694,0.023634541779756546,,,
29,,359,,,,,,,0.1880275160074234,0.30647748708724976,0.030193421989679337
,0.001,360,,,,,,,,,
30,,371,,,,,,,0.2110857367515564,0.3346370458602905,0.03833451494574547
,0.001,372,,,,,,,,,
31,,383,,,,,,,0.19613759219646454,0.3269489109516144,0.03461398556828499
,0.001,384,,,,,,,,,
32,,395,,,,,,,0.1991797238588333,0.31317177414894104,0.03243003785610199
,0.001,396,,,,,,,,,
33,,399,,,,0.13999058306217194,0.23306086659431458,0.017214611172676086,,,
33,,407,,,,,,,0.18798500299453735,0.2989155948162079,0.02891361340880394
,0.001,408,,,,,,,,,
34,,419,,,,,,,0.20077966153621674,0.32948267459869385,0.037178728729486465
,0.001,420,,,,,,,,,
35,,431,,,,,,,0.18314868211746216,0.299751877784729,0.029170377179980278
,0.001,432,,,,,,,,,
36,,443,,,,,,,0.19171781837940216,0.3073461949825287,0.03060009889304638
,0.001,444,,,,,,,,,
37,,449,,,,0.16620038449764252,0.27356797456741333,0.022721946239471436,,,
37,,455,,,,,,,0.25250741839408875,0.37501323223114014,0.0506209060549736
,0.001,456,,,,,,,,,
38,,467,,,,,,,0.21963241696357727,0.3380793035030365,0.040413156151771545
,0.001,468,,,,,,,,,
39,,479,,,,,,,0.1807408630847931,0.301065593957901,0.029240641742944717
,0.0005,480,,,,,,,,,
40,,491,,,,,,,0.17572763562202454,0.28721311688423157,0.02805234119296074
,0.0005,492,,,,,,,,,
41,,499,,,,0.15160778164863586,0.24953718483448029,0.019544485956430435,,,
41,,503,,,,,,,0.18032196164131165,0.2968035936355591,0.029794959351420403
,0.0005,504,,,,,,,,,
42,,515,,,,,,,0.2120676189661026,0.3420037627220154,0.04121490940451622
,0.0005,516,,,,,,,,,
43,,527,,,,,,,0.18180611729621887,0.30178242921829224,0.02900049462914467
,0.0005,528,,,,,,,,,
44,,539,,,,,,,0.1790894865989685,0.2902381420135498,0.029895680025219917
,0.0005,540,,,,,,,,,
45,,549,,,,0.14101779460906982,0.23552820086479187,0.016299840062856674,,,
45,,551,,,,,,,0.21007779240608215,0.3307666480541229,0.03640850633382797
,0.0005,552,,,,,,,,,
46,,563,,,,,,,0.17117583751678467,0.28051504492759705,0.02726912871003151
,0.0005,564,,,,,,,,,
47,,575,,,,,,,0.21368294954299927,0.3327469527721405,0.03953249379992485
,0.0005,576,,,,,,,,,
48,,587,,,,,,,0.20676535367965698,0.312950074672699,0.036872975528240204
,0.0005,588,,,,,,,,,
49,,599,,,,0.13470004498958588,0.20086082816123962,0.016713924705982208,,,
49,,599,,,,,,,0.18670952320098877,0.3021102249622345,0.03370187059044838
,0.0005,600,,,,,,,,,
50,,611,,,,,,,0.20302897691726685,0.30882352590560913,0.035288289189338684
,0.0005,612,,,,,,,,,
51,,623,,,,,,,0.18481825292110443,0.2901245355606079,0.030770692974328995
,0.0005,624,,,,,,,,,
52,,635,,,,,,,0.18740160763263702,0.3032952845096588,0.03354145959019661
,0.00025,636,,,,,,,,,
53,,647,,,,,,,0.21742047369480133,0.34033894538879395,0.039259400218725204
,0.00025,648,,,,,,,,,
54,,649,,,,0.11362769454717636,0.1888839304447174,0.011060280725359917,,,
54,,659,,,,,,,0.21561633050441742,0.33198243379592896,0.04110619053244591
,0.00025,660,,,,,,,,,
55,,671,,,,,,,0.20964348316192627,0.33638978004455566,0.04063598811626434
,0.00025,672,,,,,,,,,
56,,683,,,,,,,0.174186110496521,0.2811121344566345,0.029334284365177155
57,,684,0.17885158956050873,0.28786078095436096,0.029158614575862885,,,,,,
