epoch,lr-Adam,step,test/ADE,test/FDE,test/loss,train/ADE,train/FDE,train/loss,val/ADE,val/FDE,val/loss
,0.001,0,,,,,,,,,
0,,12,,,,,,,0.47268444299697876,0.3437086045742035,0.10201223939657211
,0.001,13,,,,,,,,,
1,,25,,,,,,,0.26479876041412354,0.37164583802223206,0.0483974888920784
,0.001,26,,,,,,,,,
2,,38,,,,,,,0.2277122586965561,0.3434954583644867,0.0391990952193737
,0.001,39,,,,,,,,,
3,,49,,,,0.22383493185043335,0.38571035861968994,0.04229733720421791,,,
3,,51,,,,,,,0.23795552551746368,0.3395596146583557,0.03774699568748474
,0.001,52,,,,,,,,,
4,,64,,,,,,,0.2142246812582016,0.33548563718795776,0.0347987525165081
,0.001,65,,,,,,,,,
5,,77,,,,,,,0.2294824719429016,0.3367913067340851,0.03772253915667534
,0.001,78,,,,,,,,,
6,,90,,,,,,,0.2380133867263794,0.33562856912612915,0.039299048483371735
,0.001,91,,,,,,,,,
7,,99,,,,0.2032235562801361,0.3466944098472595,0.03267551213502884,,,
7,,103,,,,,,,0.23107348382472992,0.3289733827114105,0.03771483525633812
,0.001,104,,,,,,,,,
8,,116,,,,,,,0.2323109209537506,0.32597124576568604,0.037361785769462585
,0.001,117,,,,,,,,,
9,,129,,,,,,,0.2217877209186554,0.31894147396087646,0.03544929623603821
,0.001,130,,,,,,,,,
10,,142,,,,,,,0.24205242097377777,0.32266363501548767,0.0395139679312706
,0.0005,143,,,,,,,,,
11,,149,,,,0.17848387360572815,0.30921369791030884,0.02587132342159748,,,
11,,155,,,,,,,0.19420212507247925,0.3046492040157318,0.029751401394605637
,0.0005,156,,,,,,,,,
12,,168,,,,,,,0.19528436660766602,0.30266422033309937,0.02958599664270878
,0.0005,169,,,,,,,,,
13,,181,,,,,,,0.18295036256313324,0.29630187153816223,0.027545098215341568
,0.0005,182,,,,,,,,,
14,,194,,,,,,,0.19441308081150055,0.3010353446006775,0.029470693320035934
,0.0005,195,,,,,,,,,
15,,199,,,,0.2172432839870453,0.33569130301475525,0.03619205951690674,,,
15,,207,,,,,,,0.18205280601978302,0.2934354841709137,0.027044011279940605
,0.0005,208,,,,,,,,,
16,,220,,,,,,,0.17919641733169556,0.29091426730155945,0.026439744979143143
,0.0005,221,,,,,,,,,
17,,233,,,,,,,0.1800261288881302,0.2905408442020416,0.026697877794504166
,0.0005,234,,,,,,,,,
18,,246,,,,,,,0.20264939963817596,0.3112688958644867,0.03226611763238907
,0.0005,247,,,,,,,,,
19,,249,,,,0.18816165626049042,0.2928611636161804,0.029226582497358322,,,
19,,259,,,,,,,0.19932709634304047,0.3051418662071228,0.03128747269511223
,0.0005,260,,,,,,,,,
20,,272,,,,,,,0.20938803255558014,0.3161870241165161,0.03334290161728859
,0.0005,273,,,,,,,,,
21,,285,,,,,,,0.2989422082901001,0.3915156424045563,0.05772202089428902
,0.0005,286,,,,,,,,,
22,,298,,,,,,,0.244833305478096,0.3537033796310425,0.04329655319452286
,0.00025,299,,,,,,,,,
23,,299,,,,0.19094207882881165,0.2921282947063446,0.029747249558568,,,
23,,311,,,,,,,0.20143336057662964,0.3045682907104492,0.03157705441117287
,0.00025,312,,,,,,,,,
24,,324,,,,,,,0.17864640057086945,0.2853359580039978,0.026221157982945442
,0.00025,325,,,,,,,,,
25,,337,,,,,,,0.2124105542898178,0.311937153339386,0.033942729234695435
,0.00025,338,,,,,,,,,
26,,349,,,,0.19067513942718506,0.2774682641029358,0.027461901307106018,,,
26,,350,,,,,,,0.21498101949691772,0.30795982480049133,0.034554049372673035
,0.00025,351,,,,,,,,,
27,,363,,,,,,,0.20618344843387604,0.3070465922355652,0.032582838088274
,0.00025,364,,,,,,,,,
28,,376,,,,,,,0.1760070025920868,0.28506946563720703,0.025042973458766937
,0.00025,377,,,,,,,,,
29,,389,,,,,,,0.17755410075187683,0.28663524985313416,0.025346742942929268
,0.00025,390,,,,,,,,,
30,,399,,,,0.15984219312667847,0.258639395236969,0.020389394834637642,,,
30,,402,,,,,,,0.24042697250843048,0.3363993763923645,0.04190991073846817
,0.00025,403,,,,,,,,,
31,,415,,,,,,,0.2372235655784607,0.33027383685112,0.04056775942444801
,0.00025,416,,,,,,,,,
32,,428,,,,,,,0.17866402864456177,0.2856009602546692,0.026070086285471916
,0.00025,429,,,,,,,,,
33,,441,,,,,,,0.17855806648731232,0.2870995104312897,0.02570682391524315
,0.00025,442,,,,,,,,,
34,,449,,,,0.1582915484905243,0.249836266040802,0.019332177937030792,,,
34,,454,,,,,,,0.2269316017627716,0.32416588068008423,0.0383053757250309
,0.000125,455,,,,,,,,,
35,,467,,,,,,,0.1747739166021347,0.28198039531707764,0.02485079877078533
,0.000125,468,,,,,,,,,
36,,480,,,,,,,0.1746281385421753,0.2818615436553955,0.024814367294311523
,0.000125,481,,,,,,,,,
37,,493,,,,,,,0.1853943169116974,0.2875591516494751,0.027442321181297302
,0.000125,494,,,,,,,,,
38,,499,,,,0.17769953608512878,0.268691748380661,0.025024527683854103,,,
38,,506,,,,,,,0.18674519658088684,0.28963911533355713,0.02789016254246235
,0.000125,507,,,,,,,,,
39,,519,,,,,,,0.17446281015872955,0.2819335162639618,0.024805385619401932
,0.000125,520,,,,,,,,,
40,,532,,,,,,,0.17823880910873413,0.2876984477043152,0.025861158967018127
,0.000125,533,,,,,,,,,
41,,545,,,,,,,0.20097719132900238,0.2994080185890198,0.031178485602140427
,0.000125,546,,,,,,,,,
42,,549,,,,0.16114398837089539,0.2608300447463989,0.020555967465043068,,,
42,,558,,,,,,,0.17508569359779358,0.2824120819568634,0.024976883083581924
,0.000125,559,,,,,,,,,
