epoch,lr-Adam,step,test/ADE,test/FDE,test/loss,train/ADE,train/FDE,train/loss,val/ADE,val/FDE,val/loss
,0.001,0,,,,,,,,,
0,,49,,,,0.266061395406723,0.2856377363204956,0.06695904582738876,,,
0,,99,,,,0.22625362873077393,0.2356942892074585,0.04905889555811882,,,
0,,149,,,,0.15277844667434692,0.15621861815452576,0.024845469743013382,,,
0,,199,,,,0.1403081715106964,0.16715744137763977,0.023727066814899445,,,
0,,249,,,,0.15448564291000366,0.1966123878955841,0.03903637081384659,,,
0,,267,,,,,,,0.24206426739692688,0.3589286804199219,0.08705679327249527
,0.001,268,,,,,,,,,
1,,299,,,,0.13752740621566772,0.19581270217895508,0.03029414266347885,,,
1,,349,,,,0.13162028789520264,0.18166214227676392,0.031199119985103607,,,
1,,399,,,,0.11934720724821091,0.1618184894323349,0.02821875549852848,,,
1,,449,,,,0.13906541466712952,0.20187340676784515,0.042471639811992645,,,
1,,499,,,,0.09244665503501892,0.13551990687847137,0.013331438414752483,,,
1,,535,,,,,,,0.21400286257266998,0.3348138928413391,0.08641838282346725
,0.001,536,,,,,,,,,
2,,549,,,,0.10399650037288666,0.14426730573177338,0.02507215552031994,,,
2,,599,,,,0.1367410123348236,0.18351176381111145,0.03729276731610298,,,
2,,649,,,,0.08644580096006393,0.12617090344429016,0.012332122772932053,,,
2,,699,,,,0.09777858853340149,0.15001676976680756,0.026290150359272957,,,
2,,749,,,,0.07945332676172256,0.1255069524049759,0.009817290119826794,,,
2,,799,,,,0.10863601416349411,0.1730048954486847,0.025440923869609833,,,
2,,803,,,,,,,0.19471938908100128,0.31747812032699585,0.07765784114599228
,0.001,804,,,,,,,,,
3,,849,,,,0.09704955667257309,0.1575387716293335,0.024902263656258583,,,
3,,899,,,,0.1028471514582634,0.1650986224412918,0.020300578325986862,,,
3,,949,,,,0.09285920858383179,0.1383420079946518,0.023232532665133476,,,
3,,999,,,,0.07179106771945953,0.11605340987443924,0.009002014063298702,,,
3,,1049,,,,0.07743488252162933,0.12702412903308868,0.016909373924136162,,,
3,,1071,,,,,,,0.1834934502840042,0.3039531707763672,0.07599332183599472
,0.001,1072,,,,,,,,,
4,,1099,,,,0.08264191448688507,0.11522798240184784,0.011508606374263763,,,
4,,1149,,,,0.103238046169281,0.1401776671409607,0.02611628733575344,,,
4,,1199,,,,0.06958688050508499,0.11975644528865814,0.009973011910915375,,,
4,,1249,,,,0.08342698961496353,0.13288870453834534,0.017252586781978607,,,
4,,1299,,,,0.0709167867898941,0.10963214933872223,0.009854093194007874,,,
4,,1339,,,,,,,0.18036410212516785,0.2957617938518524,0.07363252341747284
,0.001,1340,,,,,,,,,
5,,1349,,,,0.07883189618587494,0.12209129333496094,0.018047142773866653,,,
5,,1399,,,,0.06647403538227081,0.10455439984798431,0.007874111644923687,,,
5,,1449,,,,0.06962781399488449,0.10541844367980957,0.008414668962359428,,,
5,,1499,,,,0.07233355939388275,0.1218700110912323,0.019448567181825638,,,
5,,1549,,,,0.06689497828483582,0.09835982322692871,0.006495669949799776,,,
5,,1599,,,,0.053764551877975464,0.09381162375211716,0.0059822010807693005,,,
5,,1607,,,,,,,0.1747158020734787,0.2770770788192749,0.06585332751274109
,0.001,1608,,,,,,,,,
6,,1649,,,,0.06061125546693802,0.09985943138599396,0.006458199582993984,,,
