epoch,lr-Adam,step,test/ADE,test/FDE,test/loss,train/ADE,train/FDE,train/loss,val/ADE,val/FDE,val/loss
,0.001,0,,,,,,,,,
0,,49,,,,0.2822032570838928,0.2989705204963684,0.073816679418087,,,
0,,99,,,,0.2069840431213379,0.22513581812381744,0.0429360494017601,,,
0,,149,,,,0.13484013080596924,0.148778036236763,0.020913731306791306,,,
0,,199,,,,0.11922325938940048,0.13495515286922455,0.015712818130850792,,,
0,,249,,,,0.09794919192790985,0.12913206219673157,0.012466269545257092,,,
0,,299,,,,0.11275319755077362,0.13902103900909424,0.015207916498184204,,,
0,,349,,,,0.08984805643558502,0.1255587339401245,0.011963322758674622,,,
0,,399,,,,0.07816656678915024,0.0996614471077919,0.008996827527880669,,,
0,,449,,,,0.08276296406984329,0.11059816181659698,0.008644969202578068,,,
0,,499,,,,0.07534943521022797,0.11154469847679138,0.00959103088825941,,,
0,,549,,,,0.07363429665565491,0.11444532126188278,0.009299995377659798,,,
0,,567,,,,,,,0.17853248119354248,0.30879077315330505,0.059992194175720215
,0.001,568,,,,,,,,,
1,,599,,,,0.0720832422375679,0.10167078673839569,0.008551518432796001,,,
1,,649,,,,0.09170663356781006,0.1336176097393036,0.012164073996245861,,,
1,,699,,,,0.08034061640501022,0.1214204877614975,0.010128555819392204,,,
1,,749,,,,0.0571398064494133,0.08117765188217163,0.005478923674672842,,,
1,,799,,,,0.06641022861003876,0.10878154635429382,0.0070460462011396885,,,
1,,849,,,,0.06017633527517319,0.08739844709634781,0.005711504258215427,,,
1,,899,,,,0.052718669176101685,0.07908182591199875,0.004399038851261139,,,
1,,949,,,,0.06539315730333328,0.0859416276216507,0.005824297200888395,,,
1,,999,,,,0.06828339397907257,0.09367984533309937,0.0058457390405237675,,,
1,,1049,,,,0.05459946393966675,0.0788082554936409,0.004071179311722517,,,
1,,1099,,,,0.045936908572912216,0.07051056623458862,0.00306758307851851,,,
1,,1135,,,,,,,0.1715470254421234,0.2908543646335602,0.05899010971188545
,0.001,1136,,,,,,,,,
2,,1149,,,,0.045266423374414444,0.07914566993713379,0.0035564855206757784,,,
2,,1199,,,,0.05042159557342529,0.06802354753017426,0.0033675823360681534,,,
2,,1249,,,,0.046995826065540314,0.07536491006612778,0.003182385815307498,,,
2,,1299,,,,0.04426043480634689,0.06732253730297089,0.0028286860324442387,,,
2,,1349,,,,0.05264318734407425,0.07703560590744019,0.0039690397679805756,,,
2,,1399,,,,0.0423075407743454,0.0631241574883461,0.003016387578099966,,,
2,,1449,,,,0.0484018474817276,0.07377877831459045,0.003517679637297988,,,
2,,1499,,,,0.03385723754763603,0.047935593873262405,0.0017137826653197408,,,
2,,1549,,,,0.04980848729610443,0.07380839437246323,0.003454005578532815,,,
2,,1599,,,,0.06262151896953583,0.09112410247325897,0.01744997128844261,,,
2,,1649,,,,0.03438255563378334,0.05108053982257843,0.0019283141009509563,,,
2,,1699,,,,0.04174622893333435,0.05665311589837074,0.002419525058940053,,,
2,,1703,,,,,,,0.15186789631843567,0.2663789391517639,0.04865240305662155
,0.001,1704,,,,,,,,,
3,,1749,,,,0.039740853011608124,0.06386437267065048,0.00251051620580256,,,
