epoch,lr-Adam,step,test/ADE,test/FDE,test/loss,train/ADE,train/FDE,train/loss,val/ADE,val/FDE,val/loss
,0.001,0,,,,,,,,,
0,,2,,,,,,,0.6604045033454895,0.6531775593757629,0.30722635984420776
,0.001,3,,,,,,,,,
1,,5,,,,,,,0.6179091334342957,0.6031939387321472,0.2698502838611603
,0.001,6,,,,,,,,,
2,,8,,,,,,,0.5750153660774231,0.5559445023536682,0.23457874357700348
,0.001,9,,,,,,,,,
3,,11,,,,,,,0.5295381546020508,0.508316695690155,0.20020993053913116
,0.001,12,,,,,,,,,
4,,14,,,,,,,0.48065927624702454,0.45744308829307556,0.16619372367858887
,0.001,15,,,,,,,,,
5,,17,,,,,,,0.4260033667087555,0.40289947390556335,0.1327403336763382
,0.001,18,,,,,,,,,
6,,20,,,,,,,0.3665299713611603,0.3493174612522125,0.10136332362890244
,0.001,21,,,,,,,,,
7,,23,,,,,,,0.30899888277053833,0.31200847029685974,0.0754125565290451
,0.001,24,,,,,,,,,
8,,26,,,,,,,0.2698143720626831,0.3008020222187042,0.061541683971881866
,0.001,27,,,,,,,,,
9,,29,,,,,,,0.2727509140968323,0.33725419640541077,0.06885410845279694
,0.001,30,,,,,,,,,
10,,32,,,,,,,0.31988316774368286,0.4159860908985138,0.09588237851858139
,0.001,33,,,,,,,,,
11,,35,,,,,,,0.346096932888031,0.4549599289894104,0.11034553498029709
,0.001,36,,,,,,,,,
12,,38,,,,,,,0.31882938742637634,0.42448705434799194,0.09618784487247467
,0.001,39,,,,,,,,,
13,,41,,,,,,,0.27401113510131836,0.374971479177475,0.07472055405378342
,0.001,42,,,,,,,,,
14,,44,,,,,,,0.2400997132062912,0.3377060294151306,0.05965876206755638
,0.001,45,,,,,,,,,
15,,47,,,,,,,0.2248735874891281,0.32040372490882874,0.05277739092707634
,0.001,48,,,,,,,,,
16,,49,,,,0.22708413004875183,0.29152482748031616,0.044780928641557693,,,
16,,50,,,,,,,0.21987511217594147,0.31413450837135315,0.0505070723593235
,0.001,51,,,,,,,,,
17,,53,,,,,,,0.219453826546669,0.3131430149078369,0.050372082740068436
,0.001,54,,,,,,,,,
18,,56,,,,,,,0.22232115268707275,0.3156571388244629,0.05172761529684067
,0.001,57,,,,,,,,,
19,,59,,,,,,,0.22971336543560028,0.32249996066093445,0.05495956167578697
,0.001,60,,,,,,,,,
20,,62,,,,,,,0.2407686710357666,0.3326358199119568,0.059339266270399094
,0.001,63,,,,,,,,,
21,,65,,,,,,,0.25005584955215454,0.34150975942611694,0.06303583830595016
,0.001,66,,,,,,,,,
22,,68,,,,,,,0.2534332871437073,0.3448963761329651,0.06446284055709839
,0.001,69,,,,,,,,,
23,,71,,,,,,,0.2518080174922943,0.3437618315219879,0.06393563747406006
,0.0005,72,,,,,,,,,
24,,74,,,,,,,0.24903269112110138,0.341142475605011,0.06282977014780045
,0.0005,75,,,,,,,,,
25,,77,,,,,,,0.24548998475074768,0.33760419487953186,0.06138533353805542
,0.0005,78,,,,,,,,,
26,,80,,,,,,,0.24245746433734894,0.33458831906318665,0.06015833094716072
,0.0005,81,,,,,,,,,
27,,83,,,,,,,0.24013738334178925,0.33230161666870117,0.059192124754190445
28,,84,0.16988325119018555,0.22224736213684082,0.027010371908545494,,,,,,
