epoch,lr-Adam,step,test/ADE,test/FDE,test/loss,train/ADE,train/FDE,train/loss,val/ADE,val/FDE,val/loss
,0.001,0,,,,,,,,,
0,,49,,,,0.2480478733778,0.2616092562675476,0.0630311593413353,,,
0,,99,,,,0.19397389888763428,0.19952456653118134,0.038331251591444016,,,
0,,149,,,,0.1486387848854065,0.14997416734695435,0.023216091096401215,,,
0,,199,,,,0.1315675675868988,0.1530192792415619,0.02156219445168972,,,
0,,249,,,,0.1040167510509491,0.1273176074028015,0.014596102759242058,,,
0,,299,,,,0.10942163318395615,0.14512288570404053,0.01843228004872799,,,
0,,349,,,,0.08767643570899963,0.12368202954530716,0.01162754651159048,,,
0,,399,,,,0.09104733169078827,0.1305861622095108,0.012753806076943874,,,
0,,449,,,,0.0694507509469986,0.09539871662855148,0.007316645700484514,,,
0,,499,,,,0.08175439387559891,0.107749342918396,0.009084590710699558,,,
0,,549,,,,0.08246530592441559,0.11915592849254608,0.016273928806185722,,,
0,,567,,,,,,,0.20604364573955536,0.3435758650302887,0.0723402202129364
,0.001,568,,,,,,,,,
1,,599,,,,0.0780019536614418,0.11909960955381393,0.010116426274180412,,,
1,,649,,,,0.06609652191400528,0.10289022326469421,0.007814383134245872,,,
1,,699,,,,0.08548548072576523,0.12568846344947815,0.01017372589558363,,,
1,,749,,,,0.06867066770792007,0.09983024001121521,0.007107780780643225,,,
1,,799,,,,0.06615407764911652,0.09843668341636658,0.006300145760178566,,,
1,,849,,,,0.0577717050909996,0.08847220242023468,0.0051645757630467415,,,
1,,899,,,,0.05487867817282677,0.08351536840200424,0.004854601342231035,,,
1,,949,,,,0.052948012948036194,0.07454986125230789,0.004192688036710024,,,
1,,999,,,,0.051827214658260345,0.08502364158630371,0.004191692918539047,,,
1,,1049,,,,0.05259542912244797,0.07607851922512054,0.003908860497176647,,,
1,,1099,,,,0.04320584982633591,0.06116025522351265,0.003599958261474967,,,
1,,1135,,,,,,,0.20038485527038574,0.3197579085826874,0.07275135070085526
,0.001,1136,,,,,,,,,
2,,1149,,,,0.04685923829674721,0.07483866810798645,0.0033333078026771545,,,
2,,1199,,,,0.04498456418514252,0.06407570838928223,0.003079361515119672,,,
2,,1249,,,,0.04188385233283043,0.0643359050154686,0.003032262669876218,,,
2,,1299,,,,0.037309810519218445,0.05271659791469574,0.0019840796012431383,,,
2,,1349,,,,0.04854881018400192,0.07314072549343109,0.0038630955386906862,,,
2,,1399,,,,0.03933347761631012,0.058715563267469406,0.0024973268155008554,,,
2,,1449,,,,0.041497886180877686,0.05771741271018982,0.002421426586806774,,,
2,,1499,,,,0.04091065376996994,0.06329402327537537,0.002680968027561903,,,
