epoch,lr-Adam,step,test/ADE,test/AngErr_deg,test/FDE,test/Hit@0.02,test/loss,train/ADE,train/AngErr_deg,train/FDE,train/Hit@0.02,train/loss,val/ADE,val/AngErr_deg,val/FDE,val/Hit@0.02,val/loss
17,,233,,,,,,0.20458312332630157,32.033424377441406,0.33381009101867676,0.0,0.05765995383262634,,,,,
,0.001,234,,,,,,,,,,,,,,,
18,,246,,,,,,,,,,,0.22141246497631073,33.09037399291992,0.379955530166626,0.0,0.06959753483533859
18,,246,,,,,,0.20275144279003143,31.58839988708496,0.3320596516132355,0.0,0.05689331516623497,,,,,
,0.001,247,,,,,,,,,,,,,,,
19,,259,,,,,,,,,,,0.2040254920721054,31.949384689331055,0.3581356406211853,0.0,0.06047028303146362
19,,259,,,,,,0.19780954718589783,30.61125946044922,0.3197340667247772,0.0,0.05364581570029259,,,,,
,0.001,260,,,,,,,,,,,,,,,
20,,272,,,,,,,,,,,0.20268510282039642,31.181821823120117,0.357399046421051,0.0,0.06162567809224129
20,,272,,,,,,0.19788557291030884,29.517745971679688,0.3146626651287079,0.0,0.05299977958202362,,,,,
,0.001,273,,,,,,,,,,,,,,,
21,,285,,,,,,,,,,,0.21810956299304962,28.911367416381836,0.3199315369129181,0.0,0.06059552729129791
21,,285,,,,,,0.19219350814819336,27.869609832763672,0.3055836260318756,0.0024271844886243343,0.050191480666399,,,,,
,0.001,286,,,,,,,,,,,,,,,
22,,298,,,,,,,,,,,0.33180272579193115,42.87727737426758,0.5985251665115356,0.0,0.15632793307304382
22,,298,,,,,,0.1942756175994873,28.01276397705078,0.3096702992916107,0.0,0.05151153728365898,,,,,
,0.0005,299,,,,,,,,,,,,,,,
23,,311,,,,,,,,,,,0.25067970156669617,37.3720703125,0.4712046980857849,0.0,0.09844140708446503
23,,311,,,,,,0.19270013272762299,26.648529052734375,0.30334901809692383,0.007281553465873003,0.04998233541846275,,,,,
,0.0005,312,,,,,,,,,,,,,,,
24,,324,,,,,,,,,,,0.19633466005325317,27.35546112060547,0.31932199001312256,0.0,0.05588025972247124
24,,324,,,,,,0.18609049916267395,24.609376907348633,0.28900447487831116,0.0024271844886243343,0.04676004499197006,,,,,
,0.0005,325,,,,,,,,,,,,,,,
25,,337,,,,,,,,,,,0.19532430171966553,27.428529739379883,0.3297038972377777,0.0,0.05666709318757057
25,,337,,,,,,0.18262532353401184,24.57666778564453,0.28591662645339966,0.0024271844886243343,0.045485612004995346,,,,,
,0.0005,338,,,,,,,,,,,,,,,
26,,350,,,,,,,,,,,0.21993239223957062,32.66610336303711,0.4057404696941376,0.0,0.07862240821123123
26,,350,,,,,,0.18099835515022278,23.159393310546875,0.2808333933353424,0.0,0.04388460889458656,,,,,
,0.0005,351,,,,,,,,,,,,,,,
27,,363,,,,,,,,,,,0.32770854234695435,44.87628173828125,0.6287932395935059,0.0,0.16461063921451569
27,,363,,,,,,0.1824551373720169,22.900537490844727,0.28471726179122925,0.0,0.044679466634988785,,,,,
,0.0005,364,,,,,,,,,,,,,,,
28,,376,,,,,,,,,,,0.3506484925746918,49.25415802001953,0.7064067125320435,0.0,0.19814330339431763
28,,376,,,,,,0.1825183779001236,23.65043067932129,0.2870835065841675,0.0,0.04510065168142319,,,,,
,0.0005,377,,,,,,,,,,,,,,,
29,,389,,,,,,,,,,,0.20500774681568146,29.209819793701172,0.33765271306037903,0.00826446246355772,0.06259287148714066
29,,389,,,,,,0.17825406789779663,21.611570358276367,0.2771933972835541,0.0024271844886243343,0.04304870590567589,,,,,
,0.0005,390,,,,,,,,,,,,,,,
30,,402,,,,,,,,,,,0.23960262537002563,35.52936935424805,0.45473480224609375,0.0,0.0953945741057396
30,,402,,,,,,0.17555448412895203,21.375930786132812,0.27352267503738403,0.004854368977248669,0.04218316450715065,,,,,
,0.00025,403,,,,,,,,,,,,,,,
31,,415,,,,,,,,,,,0.19768095016479492,26.371906280517578,0.3468732535839081,0.01652892492711544,0.06145778298377991
31,,415,,,,,,0.17291368544101715,20.93598747253418,0.27061745524406433,0.0024271844886243343,0.04081571847200394,,,,,
,0.00025,416,,,,,,,,,,,,,,,
32,,428,,,,,,,,,,,0.1871025711297989,25.57307243347168,0.3202560245990753,0.0,0.05447443574666977
32,,428,,,,,,0.1749904453754425,20.670412063598633,0.27110081911087036,0.0,0.04132062569260597,,,,,
,0.00025,429,,,,,,,,,,,,,,,
33,,441,,,,,,,,,,,0.21000872552394867,29.249298095703125,0.37587201595306396,0.0,0.07035774737596512
33,,441,,,,,,0.17162267863750458,20.33639907836914,0.26750004291534424,0.0024271844886243343,0.0402558296918869,,,,,
,0.00025,442,,,,,,,,,,,,,,,
34,,454,,,,,,,,,,,0.18432074785232544,23.332279205322266,0.3112872540950775,0.0,0.05241569131612778
34,,454,,,,,,0.17052672803401947,20.142900466918945,0.2680225074291229,0.007281553465873003,0.0399433970451355,,,,,
,0.00025,455,,,,,,,,,,,,,,,
35,,467,,,,,,,,,,,0.21109172701835632,30.037342071533203,0.3876565992832184,0.0,0.07302305102348328
35,,467,,,,,,0.17028696835041046,19.898447036743164,0.26506945490837097,0.007281553465873003,0.03946062549948692,,,,,
,0.00025,468,,,,,,,,,,,,,,,
36,,480,,,,,,,,,,,0.2001408189535141,28.195642471313477,0.34385889768600464,0.0,0.06302042305469513
36,,480,,,,,,0.1681595742702484,19.564788818359375,0.26222023367881775,0.004854368977248669,0.03856867551803589,,,,,
,0.00025,481,,,,,,,,,,,,,,,
37,,493,,,,,,,,,,,0.20024962723255157,28.169212341308594,0.35380885004997253,0.0,0.06452807784080505
37,,493,,,,,,0.169231578707695,19.235919952392578,0.2656504511833191,0.004854368977248669,0.03910370171070099,,,,,
,0.00025,494,,,,,,,,,,,,,,,
38,,506,,,,,,,,,,,0.1812942624092102,22.74781608581543,0.30252042412757874,0.0,0.05027683451771736
38,,506,,,,,,0.16717857122421265,19.596359252929688,0.2616387903690338,0.0024271844886243343,0.0384744368493557,,,,,
,0.00025,507,,,,,,,,,,,,,,,
39,,519,,,,,,,,,,,0.18793128430843353,24.696863174438477,0.3236618936061859,0.0,0.05588952451944351
39,,519,,,,,,0.17071256041526794,19.890104293823242,0.26837730407714844,0.007281553465873003,0.03971635550260544,,,,,
,0.00025,520,,,,,,,,,,,,,,,
40,,532,,,,,,,,,,,0.28659170866012573,41.52083206176758,0.5543879270553589,0.0,0.1362316608428955
40,,532,,,,,,0.16841141879558563,19.66448402404785,0.26416781544685364,0.0024271844886243343,0.03860998898744583,,,,,
,0.00025,533,,,,,,,,,,,,,,,
41,,545,,,,,,,,,,,0.20056426525115967,27.21246910095215,0.35011109709739685,0.0,0.06381464749574661
41,,545,,,,,,0.1677897423505783,19.761167526245117,0.26479339599609375,0.0024271844886243343,0.038970258086919785,,,,,
,0.00025,546,,,,,,,,,,,,,,,
42,,558,,,,,,,,,,,0.18799138069152832,23.713836669921875,0.3161025643348694,0.00826446246355772,0.053604889661073685
42,,558,,,,,,0.1673603653907776,19.34649085998535,0.2641887068748474,0.004854368977248669,0.03854372724890709,,,,,
,0.00025,559,,,,,,,,,,,,,,,
43,,571,,,,,,,,,,,0.1982523649930954,24.549427032470703,0.3314238488674164,0.0,0.058319564908742905
43,,571,,,,,,0.16288268566131592,19.240774154663086,0.2569183111190796,0.007281553465873003,0.03643737733364105,,,,,
,0.00025,572,,,,,,,,,,,,,,,
44,,584,,,,,,,,,,,0.1844562143087387,22.901309967041016,0.3018253743648529,0.0,0.05090522766113281
44,,584,,,,,,0.1640283465385437,18.957977294921875,0.2578633725643158,0.004854368977248669,0.03686769679188728,,,,,
,0.000125,585,,,,,,,,,,,,,,,
45,,597,,,,,,,,,,,0.2240498811006546,30.982587814331055,0.4053204655647278,0.0,0.08027403056621552
45,,597,,,,,,0.16176019608974457,18.67841911315918,0.2556811273097992,0.004854368977248669,0.03618575632572174,,,,,
,0.000125,598,,,,,,,,,,,,,,,
46,,610,,,,,,,,,,,0.17890194058418274,22.538768768310547,0.2944214642047882,0.00826446246355772,0.04889887198805809
46,,610,,,,,,0.1638527810573578,19.29714012145996,0.2594659626483917,0.0,0.037393681704998016,,,,,
,0.000125,611,,,,,,,,,,,,,,,
47,,623,,,,,,,,,,,0.18925902247428894,25.83684539794922,0.3293142020702362,0.00826446246355772,0.05700286477804184
47,,623,,,,,,0.1616428941488266,18.716825485229492,0.25504761934280396,0.004854368977248669,0.03601246327161789,,,,,
,0.000125,624,,,,,,,,,,,,,,,
48,,636,,,,,,,,,,,0.17903654277324677,23.57775115966797,0.3031211197376251,0.0,0.05001281201839447
48,,636,,,,,,0.16366612911224365,19.312009811401367,0.25852060317993164,0.0024271844886243343,0.03693772107362747,,,,,
,0.000125,637,,,,,,,,,,,,,,,
49,,649,,,,,,,,,,,0.18338611721992493,24.252483367919922,0.31387388706207275,0.00826446246355772,0.05276267230510712
49,,649,,,,,,0.16205880045890808,18.67107391357422,0.2546340525150299,0.0,0.03604007512331009,,,,,
,0.000125,650,,,,,,,,,,,,,,,
50,,662,,,,,,,,,,,0.18646889925003052,24.548227310180664,0.32186856865882874,0.00826446246355772,0.05451859533786774
50,,662,,,,,,0.15843214094638824,18.486642837524414,0.24968111515045166,0.004854368977248669,0.03463428094983101,,,,,
,0.000125,663,,,,,,,,,,,,,,,
51,,675,,,,,,,,,,,0.18529191613197327,25.187938690185547,0.31982049345970154,0.00826446246355772,0.05461389198899269
51,,675,,,,,,0.1591949462890625,18.304080963134766,0.25030940771102905,0.004854368977248669,0.03502006083726883,,,,,
,0.000125,676,,,,,,,,,,,,,,,
52,,688,,,,,,,,,,,0.1966792643070221,24.99675178527832,0.3346659243106842,0.00826446246355772,0.05885939300060272
52,,688,,,,,,0.16089683771133423,19.06067657470703,0.2556554079055786,0.014563106931746006,0.03598003089427948,,,,,
,6.25e-05,689,,,,,,,,,,,,,,,
53,,701,,,,,,,,,,,0.1759580820798874,22.081918716430664,0.29269111156463623,0.01652892492711544,0.047404833137989044
53,,701,,,,,,0.1594817340373993,18.587873458862305,0.250922828912735,0.009708737954497337,0.035247184336185455,,,,,
,6.25e-05,702,,,,,,,,,,,,,,,
54,,714,,,,,,,,,,,0.1790042370557785,22.832366943359375,0.3021990656852722,0.0,0.04963649436831474
54,,714,,,,,,0.15718813240528107,18.09404754638672,0.2479408234357834,0.007281553465873003,0.03420252352952957,,,,,
,6.25e-05,715,,,,,,,,,,,,,,,
55,,727,,,,,,,,,,,0.17930196225643158,23.415864944458008,0.30504289269447327,0.0,0.0503787137567997
55,,727,,,,,,0.15942594408988953,18.381114959716797,0.2514546811580658,0.009708737954497337,0.03484746813774109,,,,,
,6.25e-05,728,,,,,,,,,,,,,,,
56,,740,,,,,,,,,,,0.1777869313955307,22.847389221191406,0.30086442828178406,0.0,0.04922139272093773
56,,740,,,,,,0.15714408457279205,18.34803581237793,0.24886667728424072,0.007281553465873003,0.03411651775240898,,,,,
,6.25e-05,741,,,,,,,,,,,,,,,
57,,753,,,,,,,,,,,0.18171846866607666,23.65479850769043,0.31012779474258423,0.00826446246355772,0.0516984798014164
57,,753,,,,,,0.1578022986650467,18.697181701660156,0.24930207431316376,0.0024271844886243343,0.03456374257802963,,,,,
,6.25e-05,754,,,,,,,,,,,,,,,
58,,766,,,,,,,,,,,0.1799461543560028,23.532270431518555,0.3068901598453522,0.0,0.0508536659181118
58,,766,,,,,,0.15682542324066162,18.260456085205078,0.24759618937969208,0.004854368977248669,0.03419952094554901,,,,,
,6.25e-05,767,,,,,,,,,,,,,,,
59,,779,,,,,,,,,,,0.17864680290222168,22.729736328125,0.3020004630088806,0.0,0.04946596920490265
59,,779,,,,,,0.15647722780704498,17.79685401916504,0.24659867584705353,0.012135921977460384,0.03404151648283005,,,,,
60,,780,0.21392595767974854,24.958248138427734,0.34534600377082825,0.0,0.07121960073709488,,,,,,,,,,
