epoch,lr-Adam,step,test/ADE,test/FDE,test/loss,train/ADE,train/FDE,train/loss,val/ADE,val/FDE,val/loss
,0.001,0,,,,,,,,,
0,,49,,,,0.259628564119339,0.27336806058883667,0.06228689104318619,,,
0,,99,,,,0.19464260339736938,0.19546723365783691,0.03653229400515556,,,
0,,149,,,,0.1416880041360855,0.15115734934806824,0.02248544991016388,,,
0,,199,,,,0.12917447090148926,0.1724393218755722,0.022741420194506645,,,
0,,249,,,,0.08876081556081772,0.10795813053846359,0.011567474342882633,,,
0,,299,,,,0.10202529281377792,0.13965857028961182,0.016016749665141106,,,
0,,349,,,,0.08333687484264374,0.10720241069793701,0.009607063606381416,,,
0,,399,,,,0.09010711312294006,0.12470944225788116,0.012280040420591831,,,
0,,449,,,,0.08050012588500977,0.10856173187494278,0.009145496413111687,,,
0,,499,,,,0.08996304869651794,0.12770505249500275,0.01236785389482975,,,
0,,549,,,,0.07452207803726196,0.10155260562896729,0.00825333222746849,,,
0,,564,,,,,,,0.13173745572566986,0.23260094225406647,0.0344359464943409
,0.001,565,,,,,,,,,
1,,599,,,,0.07450859993696213,0.11059223115444183,0.00882680993527174,,,
1,,649,,,,0.06935864686965942,0.09763191640377045,0.00783709529787302,,,
1,,699,,,,0.06570243835449219,0.0987253338098526,0.007386562880128622,,,
1,,749,,,,0.07527433335781097,0.10892561078071594,0.008493498899042606,,,
1,,799,,,,0.07741090655326843,0.11624868214130402,0.00901139248162508,,,
1,,849,,,,0.06351166218519211,0.10302579402923584,0.006050483789294958,,,
1,,899,,,,0.055625446140766144,0.08044949173927307,0.004750947933644056,,,
1,,949,,,,0.062123995274305344,0.09820395708084106,0.005580675322562456,,,
1,,999,,,,0.05832789093255997,0.09021039307117462,0.005237774923443794,,,
1,,1049,,,,0.05217134207487106,0.07810141146183014,0.003769686445593834,,,
1,,1099,,,,0.05111272260546684,0.06851333379745483,0.004694571252912283,,,
1,,1129,,,,,,,0.09604354202747345,0.17569279670715332,0.022511770948767662
,0.001,1130,,,,,,,,,
2,,1149,,,,0.04999565705657005,0.07800538837909698,0.004339007195085287,,,
2,,1199,,,,0.049292221665382385,0.07115393877029419,0.0033013655338436365,,,
2,,1249,,,,0.03702423349022865,0.053826481103897095,0.0024591591209173203,,,
2,,1299,,,,0.06296384334564209,0.09991459548473358,0.010482791811227798,,,
2,,1349,,,,0.0467907078564167,0.07548613846302032,0.0034397116396576166,,,
2,,1399,,,,0.04547589644789696,0.07093542069196701,0.0030702620279043913,,,
2,,1449,,,,0.046289607882499695,0.06753721833229065,0.0030854407232254744,,,
2,,1499,,,,0.041462916880846024,0.06947103142738342,0.003062848001718521,,,
2,,1549,,,,0.03629789128899574,0.05287982523441315,0.0019898489117622375,,,
2,,1599,,,,0.03962255269289017,0.05449991300702095,0.0023722248151898384,,,
2,,1649,,,,0.033490050584077835,0.05379340052604675,0.0017197550041601062,,,
2,,1694,,,,,,,0.0852772518992424,0.16236425936222076,0.020995009690523148
,0.001,1695,,,,,,,,,
3,,1699,,,,0.03406307473778725,0.047639764845371246,0.0016853796551004052,,,
3,,1749,,,,0.04208296537399292,0.07185348123311996,0.0030448788311332464,,,
3,,1799,,,,0.04307394474744797,0.060960594564676285,0.0031956485472619534,,,
3,,1849,,,,0.04299470782279968,0.06399445235729218,0.0024836508091539145,,,
3,,1899,,,,0.032278455793857574,0.04354170337319374,0.0014274443965405226,,,
3,,1949,,,,0.034795697778463364,0.05434542894363403,0.001938476925715804,,,
3,,1999,,,,0.035931628197431564,0.04850895702838898,0.001927864388562739,,,
3,,2049,,,,0.03094175085425377,0.045369766652584076,0.0014402150409296155,,,
3,,2099,,,,0.04149003326892853,0.05232657492160797,0.0021926918998360634,,,
3,,2149,,,,0.024874664843082428,0.03762051463127136,0.0010965007822960615,,,
3,,2199,,,,0.03353797644376755,0.04292914271354675,0.0015958283329382539,,,
3,,2249,,,,0.028865747153759003,0.04111446067690849,0.0012287185527384281,,,
3,,2259,,,,,,,0.0834433063864708,0.15735052525997162,0.021449008956551552
,0.001,2260,,,,,,,,,
4,,2299,,,,0.02989143133163452,0.04468840733170509,0.0016642261762171984,,,
4,,2349,,,,0.02599678933620453,0.03720187395811081,0.0012467697961255908,,,
4,,2399,,,,0.02596987411379814,0.03627096861600876,0.0010357367573305964,,,
4,,2449,,,,0.025955088436603546,0.03661194443702698,0.0010905838571488857,,,
4,,2499,,,,0.02555234357714653,0.03754650056362152,0.0012487511849030852,,,
4,,2549,,,,0.018872005864977837,0.02445719763636589,0.0007309028878808022,,,
4,,2599,,,,0.02428932674229145,0.035982780158519745,0.0008551975479349494,,,
4,,2649,,,,0.03175735846161842,0.04258717596530914,0.002522771479561925,,,
4,,2699,,,,0.017336569726467133,0.025469765067100525,0.0005817709024995565,,,
4,,2749,,,,0.022688550874590874,0.03439559414982796,0.0011484726564958692,,,
4,,2799,,,,0.02009543776512146,0.029632408171892166,0.0007553727482445538,,,
4,,2824,,,,,,,0.07834676653146744,0.14372703433036804,0.020557699725031853
,0.001,2825,,,,,,,,,
5,,2849,,,,0.020728206261992455,0.02846793830394745,0.0007154479390010238,,,
5,,2899,,,,0.021568886935710907,0.029542962089180946,0.0009261701488867402,,,
5,,2949,,,,0.031856294721364975,0.05025240778923035,0.00516896927729249,,,
5,,2999,,,,0.021867550909519196,0.028285661712288857,0.0008629675721749663,,,
5,,3049,,,,0.018810709938406944,0.025959264487028122,0.0005306752282194793,,,
5,,3099,,,,0.018972381949424744,0.027754388749599457,0.0005738020990975201,,,
5,,3149,,,,0.02101609669625759,0.029244305565953255,0.0006838259869255126,,,
5,,3199,,,,0.01770649664103985,0.022591806948184967,0.0004105303669348359,,,
5,,3249,,,,0.018621424213051796,0.02534674108028412,0.0004656512464862317,,,
5,,3299,,,,0.025326233357191086,0.03538074344396591,0.0010479704942554235,,,
5,,3349,,,,0.023044981062412262,0.030061066150665283,0.0006634649471379817,,,
5,,3389,,,,,,,0.07760294526815414,0.13812081515789032,0.020013561472296715
,0.001,3390,,,,,,,,,
6,,3399,,,,0.02024994231760502,0.025170277804136276,0.0007211173651739955,,,
6,,3449,,,,0.016781963407993317,0.024483665823936462,0.0004332006792537868,,,
6,,3499,,,,0.019484898075461388,0.029482819139957428,0.0007181111141107976,,,
6,,3549,,,,0.018059030175209045,0.026456700637936592,0.0007570959278382361,,,
6,,3599,,,,0.01975299045443535,0.023225385695695877,0.0005252689006738365,,,
6,,3649,,,,0.021098224446177483,0.028727155178785324,0.0006439065909944475,,,
6,,3699,,,,0.01686881110072136,0.022017493844032288,0.0004580126260407269,,,
6,,3749,,,,0.0201927088201046,0.031192604452371597,0.0008833282627165318,,,
6,,3799,,,,0.017445091158151627,0.02291196584701538,0.0005323304794728756,,,
6,,3849,,,,0.017922418192029,0.02438397705554962,0.0005389613215811551,,,
6,,3899,,,,0.019050702452659607,0.02544640377163887,0.0005223089829087257,,,
6,,3949,,,,0.018144110217690468,0.02478848583996296,0.000542658322956413,,,
6,,3954,,,,,,,0.07680642604827881,0.13693645596504211,0.019695106893777847
,0.001,3955,,,,,,,,,
7,,3999,,,,0.017370939254760742,0.026069559156894684,0.0005180614534765482,,,
